,Intent,Query,Param
3020,PlayMusic,play the last song from the thirties by airto moreira,last song thirties airto moreira
3021,PlayMusic,play my de camino playlist,de camino
3022,PlayMusic,play something by chris knight,chris knight
3023,PlayMusic,i want to hear popular music from martin lopez,popular martin lopez
3024,PlayMusic,i want to hear the top tim madison,top tim madison
3025,GetWeather,what is the weather for yemen,yemen
3026,PlayMusic,please play jag vill leva i europa by porta,jag vill leva i europa porta
3027,GetWeather,what will be the weather like in turks and caicos islands around dec sixth 2032,turks and caicos islands dec sixth 2032
3028,GetWeather,what is the weather forecast for manassa,manassa
3029,PlayMusic,play classic rock on groove shark,classic rock groove shark
3030,PlayMusic,play hughie graham by vidyadhar vyas,hughie graham vidyadhar vyas
3031,PlayMusic,play dawn richard song white summer,dawn richard song white summer
3032,GetWeather,can you give me weather details for my current spot,current spot
3033,GetWeather,is the weather overcast here and now,overcast here now
3034,GetWeather,what is the weather forecast tomorrow in french ut,tomorrow french ut
3035,PlayMusic,play some music on itunes,itunes
3036,PlayMusic,play foundling by jean grae on vimeo,foundling jean grae vimeo
3037,PlayMusic,play lastfm pop tunes,lastfm pop
3038,PlayMusic,play some laurie anderson,laurie anderson
3039,GetWeather,how warm is it in darnestown,warm darnestown
3040,PlayMusic,i want to listen to some music from 2003 on pandora from them,2003 pandora them
3041,GetWeather,will it be temperate near neylandville,temperate near neylandville
3042,GetWeather,is it cold in pw,cold pw
3043,PlayMusic,play expresión from mickey finn,expresión mickey finn
3044,PlayMusic,play a 1950 album on iheart,1950 album iheart
3045,GetWeather,what is the weather going to be at dinner time in the lake le-aqua-na state recreation area,dinner lake le-aqua-na state recreation area
3046,PlayMusic,play some 1959 songs on iheart,1959 iheart
3047,PlayMusic,play track ai se eu te pego on google music from artist maestro,track ai se eu te pego google music maestro
3048,GetWeather,how will the weather be in bettles aruba on may the tenth 2026,bettles aruba may the tenth 2026
3049,PlayMusic,play some 1962 theme music,1962 theme
3050,GetWeather,i need the forecast for close by becharof national wildlife refuge in nine months,close by becharof national wildlife refuge in nine months
3051,GetWeather,whats the weather in irma,irma
3052,PlayMusic,play bra vibrationer by dean,bra vibrationer dean
3053,PlayMusic,play the song vodka by kunal ganjawala on itunes,song vodka kunal ganjawala itunes
3054,GetWeather,will a blizzard hit torrey pines state natural reserve on jun sixteenth,blizzard torrey pines state natural reserve jun sixteenth
3055,GetWeather,will it be colder in connorville,colder connorville
3056,PlayMusic,play music on itunes,itunes
3057,PlayMusic,play breed the killers on itunes,breed the killers itunes
3058,PlayMusic,play addicted to you by hank ballard,addicted to you hank ballard
3059,GetWeather,i need a weather forecast for laos at one am,laos one am
3060,GetWeather,forecast for my current location at 6,current location 6
3061,GetWeather,how cold is it in my current position,cold current position
3062,GetWeather,what s the temperature today in griffin ne,today griffin ne
3063,GetWeather,what s the weather in swift river reservation,swift river reservation
3064,PlayMusic,play step up your game by marc cohn,step up your game marc cohn
3065,GetWeather,will the weather be stormy in aurora,stormy aurora
3066,PlayMusic,play a 2001 tune,2001 tune
3067,PlayMusic,play latin dinner,latin dinner
3068,PlayMusic,play blues on vimeo,blues vimeo
3069,GetWeather,what will the weather be like in brownfield,brownfield
3070,GetWeather,what is the forecast for dec 15 in lake woodruff national wildlife refuge,dec 15 lake woodruff national wildlife refuge
3071,GetWeather,will it be nice now in norway,now norway
3072,PlayMusic,play the happiest days of our lives by tommy emmanuel,the happiest days of our lives tommy emmanuel
3073,GetWeather,what is the weather like in midfield iowa today,midfield iowa today
3074,PlayMusic,i want to hear a sandra ep,sandra ep
3075,PlayMusic,play the track grow old with me by artist chloe rose lattanzi,track grow old with me chloe rose lattanzi
3076,PlayMusic,play some popular bryan gregory songs,popular bryan gregory
3077,GetWeather,is there snowfall in hineston new hampshire,snowfall hineston new hampshire
3078,PlayMusic,play some eighties by amirbai karnataki,eighties amirbai karnataki
3079,PlayMusic,play the last ep from 1999,last ep 1999
3080,GetWeather,is it nice now in madawaska,now madawaska
3081,PlayMusic,play luis alfonzo larrain from 1995,luis alfonzo larrain 1995
3082,PlayMusic,play to be still,to be still
3083,PlayMusic,please open pandora for me,pandora
3084,GetWeather,i need a weather forecast for laos at one am,laos one am
3085,PlayMusic,please start playing some thirties theme music,thirties theme
3086,GetWeather,what s the weather forecast for tomorrow around sankertown,tomorrow around sankertown
3087,PlayMusic,play some 1954 songs on my itunes,1954 itunes
3088,GetWeather,what s the forecase for inverness on february 5th 2031,inverness february 5th 2031
3089,PlayMusic,play some songs from 1958,1958
3090,PlayMusic,play music on deezer,deezer
3091,PlayMusic,can you play some music on youtube,youtube
3092,PlayMusic,i want to hear jimmy james from the thirties play a song on groove shark,jimmy james thirties song groove shark
3093,PlayMusic,play some katiejane garside on vimeo,katiejane garside vimeo
3094,GetWeather,whats the weather in irma,irma
3095,PlayMusic,use spotify to play who was in my room last night,spotify who was in my room last night
3096,GetWeather,what is the weather forecast for moffett,moffett
3097,GetWeather,will it be hotter in md on apr 10th,hotter md apr 10th
3098,PlayMusic,put on vimeo and play kacapi suling,vimeo kacapi suling
3099,PlayMusic,play the album pressure cracks with netflix,album pressure cracks netflix
3100,GetWeather,ethiopia ellenton has snow weather at eight pm,ethiopia ellenton snow eight pm
3101,GetWeather,what is the weather forecast for waipio acres,waipio acres
3102,PlayMusic,play a 2001 tune,2001 tune
3103,PlayMusic,play itunes album mondovisione,itunes album mondovisione
3104,GetWeather,what is the forecast here for september 16,here september 16
3105,GetWeather,will it hail today in west point at 11:36:48,hail today west point 11:36:48
3106,GetWeather,tell me the weather forecast for casa grande ruins national monument,casa grande ruins national monument
3107,GetWeather,how is the weather in birta,birta
3108,GetWeather,i need the forecast for hot in barbados may city in 1 year,hot barbados may city in 1 year
3109,PlayMusic,play a sixties song by classified,sixties song classified
3110,GetWeather,is it chilly in henrieville oman,chilly henrieville oman
3111,GetWeather,how will the weather be this summer in new york,this summer new york
3112,GetWeather,will there be a cloud in kiribati,cloud kiribati
3113,PlayMusic,i want to hear ding dong bell on groove shark,ding dong bell groove shark
3114,PlayMusic,play slow rock music,slow rock
3115,PlayMusic,play music from the year 1964,1964
3116,GetWeather,what is the forecast for dr julian g bruce st george island state park for rainy weather,dr julian g bruce st george island state park rainy
3117,PlayMusic,play a 1999 track by pete seeger on youtube,1999 track pete seeger youtube
3118,GetWeather,what is the weather like in detroit lakes,detroit lakes
3119,PlayMusic,play the 1951 ballad,1951 ballad
3120,GetWeather,what is the weather forecast for colfax senegal on 1/1/2031,colfax senegal 1/1/2031
3121,PlayMusic,play a track from the thirties,track thirties
3122,PlayMusic,play me the last 1980 record by brenda kahn,last 1980 record brenda kahn
3123,GetWeather,what is the bethany beach forecast,bethany beach
3124,GetWeather,how will be the weather in waltersville in one hour,waltersville in one hour
3125,PlayMusic,play scott la rock from stella on slacker,scott la rock stella slacker
3126,PlayMusic,play music from 2005 by justin broadrick,2005 justin broadrick
3127,GetWeather,will it be snowy here soon,snowy here
3128,PlayMusic,use spotify to play music,spotify
3129,GetWeather,what will the weather be like at two o clock in el salvador,two o clock el salvador
3130,GetWeather,what s the weather here,here
3131,PlayMusic,play music on itunes from artist jessica delfino,itunes jessica delfino
3132,PlayMusic,play iheart,iheart
3133,PlayMusic,play slacker tunes by smog from movement in 2015,slacker smog movement 2015
3134,GetWeather,will it blizzard today in sint maarten,blizzard today sint maarten
3135,PlayMusic,play 90s love songs on youtube,90s love songs youtube
3136,GetWeather,will it be warm in powersville guam 23 hours from now,warm powersville guam 23 hours from now
3137,PlayMusic,play robert stoddard from 1988,robert stoddard 1988
3138,PlayMusic,play thirties on lastfm,thirties lastfm
3139,GetWeather,is it going to storm in ne,storm ne
3140,PlayMusic,can you play maggie mae on netflix,maggie mae netflix
3141,PlayMusic,i want to listen to the album going back to the blue ridge mountains on iheart,album going back to the blue ridge mountains iheart
3142,PlayMusic,lets hear some 2009 music,2009
3143,GetWeather,will it be colder in noblesville east timor at 3 pm,colder noblesville east timor 3 pm
3144,PlayMusic,play a theme from walerij leontjew,theme walerij leontjew
3145,GetWeather,forecast for laguna heights barbados,laguna heights barbados
3146,PlayMusic,play inventions for the new season,inventions for the new season
3147,PlayMusic,play the most popular stuff by tina dico,most popular tina dico
3148,GetWeather,i need a forecast for zachary,zachary
3149,PlayMusic,play a tune or two from kansas city missouri,tune kansas city missouri
3150,PlayMusic,play music by sarah connor,sarah connor
3151,GetWeather,on may the thirteenth 2037 what will it be like in wilderville montenegro,may the thirteenth 2037 wilderville montenegro
3152,PlayMusic,play donald rubinstein on pandora,donald rubinstein pandora
3153,GetWeather,will there be a lot of wind in west fargo gu,wind west fargo gu
3154,PlayMusic,play the track the wizard and i,track the wizard and i
3155,PlayMusic,play me an ep from 2005,ep 2005
3156,GetWeather,is it hotter in vernon,hotter vernon
3157,PlayMusic,play me something miles davis did with a symphony,miles davis symphony
3158,PlayMusic,play some sam moore,sam moore
3159,GetWeather,will it be snowy at the current position by march 3,snowy current position march 3
3160,PlayMusic,play me the most popular lillian hardin song on itunes,most popular lillian hardin song itunes
3161,PlayMusic,play 1993 theme music,1993 theme
3162,PlayMusic,can you play me a track from the nineties,track nineties
3163,PlayMusic,play music by francis healy,francis healy
3164,PlayMusic,play newest soundtrack from 2008,newest soundtrack 2008
3165,GetWeather,tell me the weather forecast for molino washington,molino washington
3166,GetWeather,what is the overcast forecast for midday in id,overcast midday id
3167,GetWeather,what s the weather in andorra,andorra
3168,PlayMusic,play some tango on iheart,tango iheart
3169,PlayMusic,play the most popular twenties record from leland sklar,most popular twenties record leland sklar
