,Intent,Query,Param
11168,SEND_MESSAGE,message taylor and let her know route 30 is flooded and she might be better waiting in brigantine,[SL:RECIPIENT taylor ] and let her know [SL:CONTENT_EXACT route 30 is flooded and she might be better waiting in brigantine ] 
11169,GetWeather,show weather forecast for lewis center,lewis center
11170,GetWeather,is it warm in sierra blanca now,warm sierra blanca now
11171,GetWeather,is there a snowstorm in the forecast for el cenizo,snowstorm el cenizo
11172,SEND_MESSAGE,Ask Ashley what time she will be here,[SL:RECIPIENT Ashley ] [SL:CONTENT_EXACT what time she will be here ] 
11173,SEARCH,whose new political ideas of natural rights influenced the declaration of independence,NONE
11174,PlayMusic,play something by holly cole on lastfm,holly cole lastfm
11175,SEARCH,when did refrigerator perry play for the bears,NONE
11176,SEARCH,what is a coherent set of values and beliefs about public policy called,NONE
11177,GetWeather,will it be cloudy in tatamy,cloudy tatamy
11178,SEARCH,what are the first and second major religions in france,NONE
11179,SEND_MESSAGE,message family that im ok,[SL:RECIPIENT 
11180,SEARCH,when did john steinbeck write of mice and me,NONE
11181,SEARCH,what were the two causes of the dust bowl,NONE
11182,SEARCH,who plays young william in snow white and the huntsman,NONE
11183,SEND_MESSAGE,Message Cathy telling her I'm working until 5.,[SL:RECIPIENT Cathy ] telling her [SL:CONTENT_EXACT I'm working until 5 ] . 
11184,GetWeather,what s the weather in 10 months in nam kading national protected area,in 10 months nam kading national protected area
11185,SEND_MESSAGE,Ask Eddie if he is riding bike in central park this weekend,[SL:RECIPIENT Eddie ] if [SL:CONTENT_EXACT he is riding bike in central park this weekend ] 
11186,SEND_MESSAGE,Ask the group who is coming,[SL:CONTENT_EXACT who is coming ] 
11187,SEARCH,when is the last time the chicago bears won the superbowl,NONE
11188,SEARCH,which place in the uk is furthest from the sea,NONE
11189,GetWeather,is the weather colder in costa rica,colder costa rica
11190,SEARCH,of which country is sofia the capital city,NONE
11191,SEND_MESSAGE,Send a message to mom  and tell her that Jack's party is at the swimming pool on June 26th at 4:00,[SL:RECIPIENT 
11192,GetWeather,what is the weather of la at 4 pm,la 4 pm
11193,GetWeather,will there be a blizzard next friday close in tn,blizzard next friday close tn
11194,GET_MESSAGE,Show my husband's video message on Skype.,[SL:SENDER 
11195,GET_MESSAGE,Show my husband ' s video substance on Skype.,[SL:SENDER 
11196,PlayMusic,play some gangsta music,gangsta
11197,PlayMusic,play the album remember shakti – the believer,album remember shakti – the believer
11198,GetWeather,what s the weather in organ pipe cactus national monument,organ pipe cactus national monument
11199,GET_MESSAGE,Show me the message that I sent to Jonty's teacher on last Friday.,[SL:SENDER I ] sent to [SL:RECIPIENT Jonty 's teacher ] [SL:DATE_TIME on last Friday ] . 
11200,GET_MESSAGE,Show maine the message that I sent to Jonty ' s teacher on concluding Friday.,[SL:SENDER I ] sent to [SL:RECIPIENT Jonty 's teacher ] [SL:DATE_TIME on last Friday ] . 
11201,SEARCH,poker hand that three of a kind beats,NONE
11202,SEARCH,element named after fictional planet from which superman came,NONE
11203,PlayMusic,play a song off get up offa that thing by doseone on last fm,song get up offa that thing doseone last fm
11204,GET_MESSAGE,Which friends have I heard from so far today,[SL:SENDER 
11205,GET_MESSAGE,Which friends have Single heard from indeed far today,[SL:SENDER 
11206,GET_MESSAGE,Can you open the latest video messages from the art group last night?,[SL:ORDINAL latest ] [SL:TYPE_CONTENT video ] messages from the [SL:GROUP art ] group [SL:DATE_TIME last night ] ? 
11207,GET_MESSAGE,Can you open the late video subject matter from the art mathematical group utmost night?,[SL:ORDINAL latest ] [SL:TYPE_CONTENT video ] messages from the [SL:GROUP art ] group [SL:DATE_TIME last night ] ? 
11208,SEARCH,when was the first hunger games book published,NONE
11209,SEARCH,who is the premier of northern cape 2018,NONE
11210,SEND_MESSAGE,message Vikram saying All the best for your exam,[SL:RECIPIENT Vikram ] saying [SL:CONTENT_EXACT All the best for your exam ] 
11211,SEND_MESSAGE,Message Gina to find out when we are going to take the cruise to the Bahama's.,[SL:RECIPIENT Gina ] to find out [SL:CONTENT_EXACT when we are going to take the cruise to the Bahama 's ] . 
11212,SEARCH,members of the black order in infinity war,NONE
11213,PlayMusic,play a twenties concerto from roger taylor on deezer,twenties concerto roger taylor deezer
11214,PlayMusic,i want to hear any top five music from gene autry,top five gene autry
11215,SEARCH,who is the song diamonds and rust about,NONE
11216,SEND_MESSAGE,Send Lenny a message to meet us at the starting line for the Autism walk on Saturday.,[SL:RECIPIENT Lenny ] a message to [SL:CONTENT_EXACT meet us at the starting line for the Autism walk on Saturday ] . 
11217,SEARCH,when did sussex split into east and west,NONE
11218,GET_MESSAGE,Do I have messages in the mom Facebook group?,[SL:GROUP mom ] [SL:RESOURCE Facebook ] group ? 
11219,GET_MESSAGE,Do I have message in the ma Facebook group?,[SL:GROUP mom ] [SL:RESOURCE Facebook ] group ? 
11220,SEND_MESSAGE,"Message Jenn and say I went to the store already, just come home.","[SL:RECIPIENT Jenn ] and say [SL:CONTENT_EXACT I went to the store already , just come home ] . "
11221,PlayMusic,play pride of the prairie from johnny burke,pride of the prairie johnny burke
11222,GET_MESSAGE,Were there any messages from Michael Hooper?,[SL:SENDER Michael Hooper ] ? 
11223,GET_MESSAGE,Were on that point any messages from Michael Hooper?,[SL:SENDER Michael Hooper ] ? 
11224,GetWeather,is there a depression going on in uganda,depression uganda
11225,SEARCH,what was the first light beer in the us,NONE
11226,PlayMusic,play some ray williams music from the nineties on spotify,ray williams nineties spotify
11227,PlayMusic,play on my own,on my own
11228,SEARCH,when did they stop using aluminum wiring in ontario,NONE
11229,GET_MESSAGE,find me chat requests now,
11230,GET_MESSAGE,chance me chat petition now,
11231,GetWeather,what will the weather be like here next week,here next week
11232,SEND_MESSAGE,Send a text to Jeff and ask what the plan is for practice tomorrow.,[SL:RECIPIENT Jeff ] and ask [SL:CONTENT_EXACT what the plan is for practice tomorrow ] . 
11233,PlayMusic,play the top five songs from robert lockwood junior,top five robert lockwood junior
11234,SEND_MESSAGE,Ask Jana if she's coming to dinner.,[SL:RECIPIENT Jana ] if [SL:CONTENT_EXACT she 's coming to dinner ] . 
11235,SEARCH,what do they do in the client list,NONE
11236,SEND_MESSAGE,Message Delali and ask what the name of his fortnite group is,[SL:RECIPIENT Delali ] and ask [SL:CONTENT_EXACT what the name of his fortnite group is ] 
11237,SEND_MESSAGE,send a message to Amber asking her to check the road conditions on our route,[SL:RECIPIENT Amber ] asking her to [SL:CONTENT_EXACT check the road conditions on our route ] 
11238,PlayMusic,play elastic love by junior marvin,elastic love junior marvin
11239,SEND_MESSAGE,tell ruben that i am on my way,[SL:RECIPIENT ruben ] that [SL:CONTENT_EXACT i am on my way ] 
11240,GetWeather,will it hail in 1 second on riceboro delaware,hail in 1 second riceboro delaware
11241,SEARCH,when was the first time lebron went to the finals,NONE
11242,SEND_MESSAGE,send a message to all my friends to join me for my going away party at the bar,[SL:RECIPIENT 
11243,PlayMusic,play some mf doom from the sixties on pandora,mf doom sixties pandora
11244,GetWeather,will it get cold in nationalpark mu ko phetra,cold nationalpark mu ko phetra
11245,GetWeather,check the weather forecast for pineridge,pineridge
11246,PlayMusic,play some music by beverley martyn,beverley martyn
11247,SEARCH,when do luke and lorelai get back together,NONE
11248,PlayMusic,play the album dance hall at louse point,album dance hall at louse point
11249,SEND_MESSAGE,Message Rebekah and ask her if she prefers Pinot Noir or Merlot.,[SL:RECIPIENT Rebekah ] and ask her if [SL:CONTENT_EXACT she prefers Pinot Noir or Merlot ] . 
11250,SEARCH,where was the hindenburg scheduled to fly and how many passengers were on it,NONE
11251,SEARCH,when did season 1 of the voice air,NONE
11252,GET_MESSAGE,Relate all missed messages,[SL:AMOUNT all ] missed messages 
11253,GET_MESSAGE,Relate all missed message,[SL:AMOUNT all ] missed messages 
11254,SEARCH,who played in last train from gun hill,NONE
11255,SEND_MESSAGE,Message Natalie that the show starts at 4:15 pm.,[SL:RECIPIENT Natalie ] that [SL:CONTENT_EXACT the show starts at 4 : 15 pm ] . 
11256,PlayMusic,play the top-ten soundtrack from kiara,top-ten soundtrack kiara
11257,GetWeather,what s the weather forecast for crystal lake park,crystal lake park
11258,SEARCH,which nfl coach has the most superbowl rings,NONE
11259,GetWeather,i need the weather at noon for e a vaughn wildlife management area,noon e a vaughn wildlife management area
11260,GetWeather,what will the weather be like in 1 hour in bethesda,in 1 hour bethesda
11261,SEND_MESSAGE,please make the following video message for my friends.,[SL:TYPE_CONTENT video ] message for [SL:RECIPIENT 
11262,PlayMusic,play a 1998 sound track from sam the kid on last fm,1998 sound track sam the kid last fm
11263,SEARCH,who was indias president when first nuclear test conducted in india,NONE
11264,SEND_MESSAGE,Send a message to Chad that I am running late.,[SL:RECIPIENT Chad ] that [SL:CONTENT_EXACT I am running late ] . 
11265,GetWeather,weather for ringold,ringold
11266,GetWeather,show me a forecast for malaysia,malaysia
11267,SEARCH,who plays the characters in yo gabba gabba,NONE
11268,PlayMusic,play me a song by kevin cadogan,song kevin cadogan
11269,SEARCH,when did they stop making the nissan xterra,NONE
11270,PlayMusic,play robin hood and the bishop of hereford by jon mayer,robin hood and the bishop of hereford jon mayer
11271,GET_MESSAGE,get me my chat requests,
11272,GET_MESSAGE,get maine my chat request,
11273,GET_MESSAGE,Check Snapchat messages,[SL:RESOURCE Snapchat ] messages 
11274,GET_MESSAGE,Check Snapchat messages,[SL:RESOURCE Snapchat ] messages 
11275,SEARCH,what is the official slogan for the 2018 winter olympics,NONE
11276,GetWeather,what is the forecast for cloudy weather here,cloudy here
11277,PlayMusic,play something from the twenties on lastfm,twenties lastfm
11278,SEARCH,who was the pinkerton detective agency's first female detective,NONE
11279,GetWeather,what is the weather forecast in country club heights,country club heights
11280,SEARCH,who won the mvp for the national league,NONE
11281,SEARCH,who does april end up with on parks and rec,NONE
11282,SEND_MESSAGE,Send a happy emoji to Amit welcoming him back home.,[SL:CONTENT_EMOJI happy emoji ] to [SL:RECIPIENT Amit ] [SL:CONTENT_EXACT welcoming him back home ] . 
11283,GET_MESSAGE,Show the contact that messaged me this morning,[SL:RECIPIENT me ] [SL:DATE_TIME this morning ] 
11284,GET_MESSAGE,Point the contact that messaged maine this cockcrow,[SL:RECIPIENT me ] [SL:DATE_TIME this morning ] 
11285,GetWeather,is it hotter in vernon,hotter vernon
11286,SEARCH,how much did it cost to build the sydney opera house,NONE
11287,PlayMusic,play the greatest melody from paul wright on pandora,greatest melody paul wright pandora
11288,PlayMusic,play sergei anatoljewitsch kurjochin s music on groove shark,sergei anatoljewitsch kurjochin groove shark
11289,SEARCH,when was the taming ofthe shrew first performed,NONE
11290,PlayMusic,play a twenties soundtrack on youtube,twenties soundtrack youtube
11291,SEARCH,which animal is the carrier of the h1n1 virus,NONE
11292,GetWeather,will it get cloudy in cliffwood beach,cloudy cliffwood beach
11293,SEARCH,where did immigrants enter the us on the west coast,NONE
11294,GET_MESSAGE,Read that Whatsapp message to me.,[SL:RESOURCE Whatsapp ] message to me . 
11295,GET_MESSAGE,Read that Whatsapp content to maine.,[SL:RESOURCE Whatsapp ] message to me . 
11296,SEND_MESSAGE,Message Jadon and ask what would they like for their birthday.,[SL:RECIPIENT Jadon ] and ask [SL:CONTENT_EXACT what would they like for their birthday ] . 
11297,SEARCH,who told the story of the prodigal son,NONE
11298,PlayMusic,play music from 2011,2011
11299,SEARCH,gabbar is back is a remake of which telugu movie,NONE
11300,SEND_MESSAGE,Send Brad a message that we will be at the Comfort Inn by 6PM.,[SL:RECIPIENT Brad ] a message that [SL:CONTENT_EXACT we will be at the Comfort Inn by 6 PM ] . 
11301,PlayMusic,play oj jelena jelena jabuka zelena by ler lalonde,oj jelena jelena jabuka zelena ler lalonde
11302,SEND_MESSAGE,Let Jennifer know that I will be late for our date,[SL:RECIPIENT Jennifer ] know that [SL:CONTENT_EXACT I will be late for our date ] 
11303,SEARCH,where did the first free public education system begin,NONE
11304,GET_MESSAGE,pull up my chat requests,
11305,GET_MESSAGE,pull astir my chat requests,
11306,SEND_MESSAGE,message dental office to cancel appointment,[SL:RECIPIENT dental office ] to [SL:CONTENT_EXACT cancel appointment ] 
11307,PlayMusic,play the trail of the lonesome pine on netflix,the trail of the lonesome pine netflix
11308,SEARCH,who owns the delano hotel in las vegas,NONE
11309,SEARCH,who wrote lord have mercy on the working man,NONE
11310,SEND_MESSAGE,Message all my closest friends that I'm available.,[SL:RECIPIENT 
11311,SEARCH,who plays in the new mary poppins movie,NONE
11312,SEND_MESSAGE,Send a message to all my work contacts that I am out of the office,[SL:RECIPIENT 
11313,SEND_MESSAGE,Message OK to Jen.,[SL:CONTENT_EXACT OK ] to [SL:RECIPIENT Jen ] . 
11314,SEND_MESSAGE,"Send a message out to Bill's friends saying that theres a suprise party for him on the 1th for his 50th birthday party at the VFW Hall in Irvine, KY",[SL:RECIPIENT 
11315,PlayMusic,play a popular gurdas maan track,popular gurdas maan track
11316,SEARCH,who started the tradition of coloring easter eggs,NONE
11317,SEND_MESSAGE,Tell Kenny I am headed to the Copper River near his house,[SL:RECIPIENT Kenny ] [SL:CONTENT_EXACT I am headed to the Copper River near his house ] 
11318,SEARCH,when do we switch off daylight savings time,NONE
11319,SEND_MESSAGE,Text my daughter and tell her to wash the dishes,[SL:RECIPIENT 
11320,SEND_MESSAGE,Send a message to Joe saying I'm on my way over to his house,[SL:RECIPIENT Joe ] saying [SL:CONTENT_EXACT I'm on my way over to his house ] 
11321,SEND_MESSAGE,message my dad and wish him a happy birthday!,[SL:RECIPIENT 
11322,PlayMusic,can you play a song from the newest movement by prince on lastfm,song newest movement prince lastfm
11323,GetWeather,tell me if it will be hot on jun the 10th in san de fuca sweden,hot jun the 10th san de fuca sweden
11324,PlayMusic,play the playlist hardstyle baby,hardstyle baby
11325,GET_MESSAGE,What new messages do I have in the work chat?,[SL:TAG_MESSAGE new ] messages do I have in the [SL:GROUP work ] chat ? 
11326,GET_MESSAGE,What new content do I have in the employment chat?,[SL:TAG_MESSAGE new ] messages do I have in the [SL:GROUP work ] chat ? 
11327,GetWeather,tell me if there will be wind in ne,wind ne
