,Intent,Query,Param
8291,PlayMusic,play a concerto from sam sparro,concerto sam sparro
8292,GetWeather,is it cold in pw,cold pw
8293,SEARCH,what is the third season of total drama,NONE
8294,GET_MESSAGE,Get latest message on Instagram,[SL:ORDINAL latest ] message on [SL:RESOURCE Instagram ] 
8295,GET_MESSAGE,bring up my chat requests now,
8296,GET_MESSAGE,I wanna see the most recent message in the techno group chat.,[SL:TAG_MESSAGE recent ] message in the [SL:GROUP techno ] group chat . 
8297,GET_MESSAGE,show me my video messages,[SL:TYPE_CONTENT video ] messages 
8298,SEND_MESSAGE,Can you tell Abby to meet me at home by 5?,[SL:RECIPIENT Abby ] to [SL:CONTENT_EXACT meet me at home by 5 ] ? 
8299,GetWeather,forecast for samoa next sat,samoa next sat
8300,SEND_MESSAGE,Can you message Keerthana and let her know I am on my way to her house?,[SL:RECIPIENT Keerthana ] and let her know [SL:CONTENT_EXACT I am on my way to her house ] ? 
8301,GetWeather,what s the weather going to be like in mi on august twenty-eighth 2033,mi august twenty-eighth 2033
8302,PlayMusic,play a top symphony from the fourties,top symphony fourties
8303,PlayMusic,play a 1958 soundtrack by rudolf schenker on netflix,1958 soundtrack rudolf schenker netflix
8304,SEARCH,which characters does tom hanks play in polar express,NONE
8305,SEARCH,who was fighting in the battle of amiens,NONE
8306,PlayMusic,play techno music,techno
8307,GetWeather,check the weather forecast in seven weeks for emida,in seven weeks emida
8308,SEND_MESSAGE,Send Ryan a message asking if he is coming to the 5K on Saturday,[SL:RECIPIENT Ryan ] a message asking if [SL:CONTENT_EXACT he is coming to the 5K on Saturday ] 
8309,SEND_MESSAGE,Ask Rocky what time he will get here,[SL:RECIPIENT Rocky ] [SL:CONTENT_EXACT what time he will get here ] 
8310,SEND_MESSAGE,Let's send a video message to my family.,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT 
8311,SEARCH,where was the first nhl hockey game played,NONE
8312,SEND_MESSAGE,Send a message to all my work contacts that I am out of the office,[SL:RECIPIENT 
8313,GetWeather,weather in bashkirsky nature reserve 20 days from now,bashkirsky nature reserve 20 days from now
8314,SEARCH,what is the order of the netflix marvel shows,NONE
8315,SEARCH,who is called as metro man of india,NONE
8316,GetWeather,what s the forecast for al twenty one minutes from now,al twenty one minutes from now
8317,GET_MESSAGE,start chats,
8318,GetWeather,will it be getting warmer in rainbow falls provincial park,warmer rainbow falls provincial park
8319,PlayMusic,play some spotify by danni bassan,spotify danni bassan
8320,SEARCH,when does panic at the disco album come out,NONE
8321,SEARCH,who sang from russia with love james bond,NONE
8322,SEARCH,is greenland part of europe or north america,NONE
8323,SEND_MESSAGE,Let Cheryl know that the distance between her house and mine is 13 miles.,[SL:RECIPIENT Cheryl ] know that [SL:CONTENT_EXACT the distance between her house and mine is 13 miles ] . 
8324,GetWeather,will it rain 17 weeks from now in teide national park,rain 17 weeks from now teide national park
8325,SEARCH,what is the full form of ib board,NONE
8326,SEARCH,where did the indian myna bird come from,NONE
8327,GetWeather,what s the forecast far from here in turks and caicos islands,far here turks and caicos islands
8328,SEARCH,in another world with my smartphone japanese title,NONE
8329,SEARCH,when did the newest macbook pro come out,NONE
8330,GET_MESSAGE,take me to chat requests,
8331,PlayMusic,play the song long live love,song long live love
8332,SEND_MESSAGE,send message to mark that i am running with the dogs,[SL:RECIPIENT mark ] that [SL:CONTENT_EXACT i am running with the dogs ] 
8333,GetWeather,will it get cold in nevada seven weeks and a half from now,cold nevada seven weeks and a half from now
8334,SEND_MESSAGE,Write Kelly and ask her if she wants to meet me for coffee at the shop near me.,[SL:RECIPIENT Kelly ] and ask her [SL:CONTENT_EXACT if she wants to meet me for coffee at the shop near me ] . 
8335,GetWeather,will it get colder by 11 in jacobsburg syria,colder 11 jacobsburg syria
8336,SEND_MESSAGE,Send a message to Adrian and tell him I'll meet him at the library later,[SL:RECIPIENT Adrian ] and tell him [SL:CONTENT_EXACT I'll meet him at the library later ] 
8337,SEND_MESSAGE,send a message to my cousins that we're meeting at Pavilion 8 of Dove Park,[SL:RECIPIENT 
8338,SEND_MESSAGE,message gwen that I love the present she sent me,[SL:RECIPIENT gwen ] that [SL:CONTENT_EXACT I love the present she sent me ] 
8339,GetWeather,what is the forecast next year in mcgee,next year mcgee
8340,GetWeather,is it nice now in madawaska,now madawaska
8341,SEARCH,who sang it my party and i'll cry if i want to in the 80,NONE
8342,SEARCH,distance from one side of a bridge to the other crossword,NONE
8343,SEARCH,on which river did the exploration of the louisiana purchase begin,NONE
8344,SEND_MESSAGE,Message Sue saying next week the girls will be at camp.,[SL:RECIPIENT Sue ] saying [SL:CONTENT_EXACT next week the girls will be at camp ] . 
8345,SEND_MESSAGE,Message Arvi asking when he is getting off,[SL:RECIPIENT Arvi ] asking [SL:CONTENT_EXACT when he is getting off ] 
8346,SEARCH,when did they replace lead with graphite in pencils,NONE
8347,PlayMusic,play chant music by david cook,chant david cook
8348,GET_MESSAGE,start my chats,
8349,PlayMusic,play some papoose from 2003 on youtube,papoose 2003 youtube
8350,GET_MESSAGE,Anything from Pizza group?,[SL:GROUP Pizza ] group ? 
8351,SEARCH,how to address the king of spain in spanish,NONE
8352,SEND_MESSAGE,Send a text to Alex and ask when he's coming to the RGV.,[SL:RECIPIENT Alex ] and ask [SL:CONTENT_EXACT when he 's coming to the RGV ] . 
8353,SEARCH,what type of writing did ancient egypt use,NONE
8354,SEND_MESSAGE,tell my mom that she left her purse in my car and I am bringing it back now,[SL:RECIPIENT 
8355,SEARCH,who is the first prime minister of france,NONE
8356,PlayMusic,play some gospel music,gospel
8357,PlayMusic,play me a song by kevin cadogan,song kevin cadogan
8358,GetWeather,what will the weather be like at noon in brunei,noon brunei
8359,SEND_MESSAGE,"Message Ed, and let him know the roads are too dangerous to drive.","[SL:RECIPIENT Ed ] , and let him know [SL:CONTENT_EXACT the roads are too dangerous to drive ] . "
8360,SEARCH,when did the ipad pro 12.9 3rd generation come out,NONE
8361,GetWeather,how will the weather be in new mexico around 00:09:07 am,new mexico 00:09:07 am
8362,PlayMusic,i want to hear jon sholle s stuff from 2009 on groove shark,jon sholle 2009 groove shark
8363,SEARCH,spyder from once upon a time in venice,NONE
8364,SEND_MESSAGE,Message my nephew to tell my mom about Toronto's weather tomorrow.,[SL:RECIPIENT 
8365,GET_MESSAGE,launch my chats,
8366,GetWeather,what s the temperature today in griffin ne,today griffin ne
8367,GetWeather,is the weather hotter in old furnace state park,hotter old furnace state park
8368,PlayMusic,play my 70s smash hits playlist,70s smash hits
8369,SEARCH,who was the heart wants what it wants about,NONE
8370,SEND_MESSAGE,Send message to Dave letting him know I will be running late to the meeting today.,[SL:RECIPIENT Dave ] letting him know [SL:CONTENT_EXACT I will be running late to the meeting today ] . 
8371,SEND_MESSAGE,Begin video message,[SL:TYPE_CONTENT video ] message 
8372,SEND_MESSAGE,Send a message to my brother to let him know that next Saturday looks like a good day for the beach,[SL:RECIPIENT 
8373,GET_MESSAGE,Wha this Stacie say last week,[SL:SENDER Stacie ] say [SL:DATE_TIME last week ] 
8374,SEND_MESSAGE,Go ahead and tell Bill to meet me in the lobby of the hotel.,[SL:RECIPIENT Bill ] to [SL:CONTENT_EXACT meet me in the lobby of the hotel ] . 
8375,SEND_MESSAGE,Message Amy that the sale at Marshall's is July 10 through 15,[SL:RECIPIENT Amy ] that [SL:CONTENT_EXACT the sale at Marshall 's is July 10 through 15 ] 
8376,SEND_MESSAGE,Message Carl “I don’t know where your dad is”,[SL:RECIPIENT Carl ] “ [SL:CONTENT_EXACT I don’t know where your dad is ] ” 
8377,SEND_MESSAGE,Message Bianca and remind her the kids have a birthday party to attend on Friday,[SL:RECIPIENT Bianca ] and remind her [SL:CONTENT_EXACT the kids have a birthday party to attend on Friday ] 
8378,SEND_MESSAGE,remind me to get another key made,[SL:RECIPIENT me ] to [SL:CONTENT_EXACT get another key made ] 
8379,SEARCH,where is the white castle that harold and kumar go to,NONE
8380,GET_MESSAGE,Get texts from my mom and sister group thread.,[SL:SENDER 
8381,SEND_MESSAGE,Ask Jordan what time the party starts.,[SL:RECIPIENT Jordan ] [SL:CONTENT_EXACT what time the party starts ] . 
8382,PlayMusic,play top 20 from frank farian,top 20 frank farian
8383,SEARCH,who plays captain phasma in star wars the force awakens,NONE
8384,SEND_MESSAGE,Please message Michelle and tell her we have changed our place to meet.,[SL:RECIPIENT Michelle ] and tell her [SL:CONTENT_EXACT we have changed our place to meet ] . 
8385,SEARCH,who sings that aint no way to go,NONE
8386,GET_MESSAGE,start chat requests,
8387,SEND_MESSAGE,Send a text to Ollie asking if he knows where my birthday party is at,[SL:RECIPIENT Ollie ] asking if [SL:CONTENT_EXACT he knows where my birthday party is at ] 
8388,GetWeather,is it going to be colder in queen anne on mon,colder queen anne mon
8389,GET_MESSAGE,Any messages from Kyle White?,[SL:SENDER Kyle White ] ? 
8390,GetWeather,will there be a snowstorm in william b ide adobe state historic park,snowstorm william b ide adobe state historic park
8391,SEND_MESSAGE,Message Brandon and tell him I need the address to get to the Williams-Brice Stadium tomorrow morning.,[SL:RECIPIENT Brandon ] and tell him [SL:CONTENT_EXACT I need the address to get to the Williams - Brice Stadium tomorrow morning ] . 
8392,SEND_MESSAGE,Please message Sadie,[SL:RECIPIENT Sadie ] 
8393,GET_MESSAGE,Has my son texted me since yesterday?,[SL:SENDER 
8394,GetWeather,what s the weather in koontz lake,koontz lake
8395,SEARCH,who voiced simba in the lion king 2,NONE
8396,PlayMusic,play some fourties music on spotify,fourties spotify
8397,SEND_MESSAGE,Ask Alex if he wants to go bowling next weekend.,[SL:RECIPIENT Alex ] [SL:CONTENT_EXACT if he wants to go bowling next weekend ] . 
8398,GetWeather,is it cold in breckenridge colorado,cold breckenridge colorado
8399,PlayMusic,play the top 5 by akira the don,top 5 akira the don
8400,GetWeather,how is colder in city of rocks state park around 03:43 pm,colder city of rocks state park 03:43 pm
8401,GET_MESSAGE,Show me the most recents texts from my brother,[SL:ORDINAL recents ] texts from [SL:SENDER 
8402,PlayMusic,play the playlist funtime activity,funtime activity
8403,PlayMusic,play change has come on google music,change has come google music
8404,PlayMusic,i d like to listen to tom cochrane s 1990 ep on zvooq,tom cochrane 1990 ep zvooq
8405,PlayMusic,i want to listen to merrily we roll along by marko desantis,merrily we roll along marko desantis
8406,GET_MESSAGE,can you show me chat requests,
8407,SEND_MESSAGE,Ask Kendra when she's picking up the kids from daycare on Tuesday.,[SL:RECIPIENT Kendra ] [SL:CONTENT_EXACT when she 's picking up the kids from daycare on Tuesday ] . 
8408,SEARCH,who is the head of parliament in uk,NONE
8409,SEND_MESSAGE,Message my aunt to tell her thank you for the presents,[SL:RECIPIENT 
8410,SEARCH,who was the emperor of the kushan dynasty,NONE
8411,SEND_MESSAGE,message mom that i am picking her up in 5 minutes to go to the musical,[SL:RECIPIENT 
8412,PlayMusic,listen to music from 1975,1975
8413,GetWeather,tell me when there will be a snowstorm in clifton forge,snowstorm clifton forge
8414,SEND_MESSAGE,Ask Jon if he'll be there on Friday,[SL:RECIPIENT Jon ] if [SL:CONTENT_EXACT he'll be there on Friday ] 
8415,PlayMusic,play sixties on spotify,sixties spotify
8416,PlayMusic,play me a song by stephen jones,song stephen jones
8417,SEARCH,star wars episode ii attack of the clones characters,NONE
8418,SEARCH,where does the beta carotene gene in golden rice come from,NONE
8419,GET_MESSAGE,switch to my chats,
8420,GetWeather,weather for my current location tomorrow,current location tomorrow
8421,GetWeather,will it be hotter in my current place in six weeks from now,hotter current place six weeks from now
8422,SEND_MESSAGE,Message Miranda that there will be 3 more added to the FinngerPrints 5K run next saturday.,[SL:RECIPIENT Miranda ] that [SL:CONTENT_EXACT there will be 3 more added to the FinngerPrints 5K run next saturday ] . 
8423,GetWeather,give me the weather forecast for here,here
8424,SEND_MESSAGE,"Send a message to Dana, Beth and Vicki to meet at my house tomorrow morning at 10am.","[SL:RECIPIENT Dana ] , [SL:RECIPIENT Beth ] and [SL:RECIPIENT Vicki ] to [SL:CONTENT_EXACT meet at my house tomorrow morning at 10 am ] . "
8425,SEARCH,how many seasons of prison break are on netflix,NONE
8426,SEARCH,where was girl in the spider web filmed,NONE
8427,SEARCH,who was the nfl first draft pick 2017,NONE
8428,SEND_MESSAGE,Ask Veronique if she can meet me at the concert at 5pm.,[SL:RECIPIENT Veronique ] if [SL:CONTENT_EXACT she can meet me at the concert at 5 pm ] . 
8429,GetWeather,what is the baotianman national nature reserve forecast,baotianman national nature reserve
8430,GET_MESSAGE,Did I get anything on the chitchat thread?,[SL:GROUP chitchat ] thread ? 
8431,GET_MESSAGE,Read Me unread messages.,[SL:TAG_MESSAGE unread ] messages . 
8432,PlayMusic,play 2006 chant music,2006 chant
8433,SEND_MESSAGE,message ben to please send a group text to all the band about where we're playing next weekend,[SL:RECIPIENT ben ] to [SL:CONTENT_EXACT please send a group text to all the band about where we're playing next weekend ] 
8434,SEARCH,when was harry potter and the philosopher's stone made,NONE
8435,GetWeather,will it be rainy nine weeks from now close to the matlacha pass national wildlife refuge,rainy nine weeks from now close matlacha pass national wildlife refuge
8436,SEARCH,who plays the young george bailey in it's a wonderful life,NONE
8437,SEARCH,factories that assemble parts made in other countries,NONE
8438,PlayMusic,play a sound track by pee wee russell on zvooq,sound track pee wee russell zvooq
8439,SEARCH,number 4 in roman numerals on clock faces,NONE
8440,GetWeather,what is the humidity in serbia,humidity serbia
8441,GetWeather,will it be colder in oaklawn zambia,colder oaklawn zambia
8442,SEND_MESSAGE,Send a message to Mom saying I love you.,[SL:RECIPIENT 
8443,PlayMusic,can i hear a movement by rookantha gunathilake on the vimeo service,movement rookantha gunathilake vimeo
8444,SEND_MESSAGE,Message Carlos that the high wind on the bridge to Jersey is dangerous. Stay on the lower level.,[SL:RECIPIENT Carlos ] that [SL:CONTENT_EXACT the high wind on the bridge to Jersey is dangerous . Stay on the lower level ] . 
