,query,ExclamationMark,QuestionMark,countWords,countChars,how,when,where,what,whose,which,why,who,count am-is-are,count stop words,PERSON,ORG,GPE,DATE,count music common,count weather common,count get common,count send common,VRB,ADJ,NON,common_t_g,common_s_p_m_t,output
8550,pull up my chats,0,0,4,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,GET_MESSAGE
8551,pull improving my chat,0,0,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,GET_MESSAGE
8552,play music on pandora,0,0,4,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,PlayMusic
8553,listen to tei movement from most popular eighties music,0,0,9,55,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,1,2,4,0,0,PlayMusic
8554,start chats please,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,GET_MESSAGE
8555,start chats delight,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,GET_MESSAGE
8556,play popular eighties record,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,PlayMusic
8557,how is colder in city of rocks state park around 03:43 pm,0,0,12,57,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,1,0,6,0,0,GetWeather
8558,Who sent me a video message a bit ago?,0,1,9,38,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,1,3,0,1,GET_MESSAGE
8559,World health organization sent me a video content a piece ago?,0,1,11,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,6,0,0,GET_MESSAGE
8560,the significance of regents of the university of california v bakke,0,0,11,67,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0,0,SEARCH
8561,when does the nunn come out on dvd,0,0,8,34,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,2,0,0,SEARCH
8562,Can you read me my chats please,0,0,7,31,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,0,1,0,0,GET_MESSAGE
8563,Can you say me my new world chat delight,0,0,9,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,1,2,0,0,GET_MESSAGE
8564,Text Mom and tell her Ill be at the show Next Thursday,0,0,12,54,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,2,0,6,1,1,SEND_MESSAGE
8565,when did the first michael myers come out,0,0,8,41,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,1,2,0,0,SEARCH
8566,Can you let Salon Dolce Vita know Paul is stuck in traffic and will be 30 minutes late,0,0,18,86,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,3,4,1,7,0,0,SEND_MESSAGE
8567,play dave mason s soundtrack on last fm,0,0,8,39,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,2,4,0,0,PlayMusic
8568,play play lodge by alkabli on lastfm,0,0,7,36,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,5,0,0,PlayMusic
8569,send glenda a message saying: congrats on the promotion!,1,0,9,56,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,0,4,0,1,SEND_MESSAGE
8570,Whose video message just came in?,0,1,6,33,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,GET_MESSAGE
8571,Whose video substance just came in?,0,1,6,35,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,GET_MESSAGE
8572,Send Penny a message that I will attend field trip to Ivy Green on July 7.,0,0,16,74,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,8,0,1,SEND_MESSAGE
8573,when does episode 5 of season 5 of the flash come out,0,0,12,53,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,3,0,2,0,0,SEARCH
8574,Write Kelly and ask her if she wants to meet me for coffee at the shop near me.,0,0,18,79,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,2,3,0,4,0,0,SEND_MESSAGE
8575,play a ballad form 2014 by double on google music,0,0,10,49,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,1,2,3,0,0,PlayMusic
8576,Hey Bot! Message Saji that I loved her pictures of her garden.,1,0,12,62,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,6,0,1,SEND_MESSAGE
8577,who played booster in jingle all the way,0,0,8,40,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,3,0,0,SEARCH
8578,play march of the soviet tankmen from gloria gaither,0,0,9,52,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,4,0,0,PlayMusic
8579,when was the voting age reduced to 18,0,0,8,37,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,SEARCH
8580,who plays the mom in the sinner season 2,0,0,9,40,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,1,0,3,0,0,SEARCH
8581,play the top symphony music from ejigayehu shibabaw,0,0,8,51,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,1,4,0,0,PlayMusic
8582,play gothic music,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,PlayMusic
8583,"Message Josh, what are the directions to Comic Con in San Diego this year?",0,1,14,74,0,0,0,1,0,0,0,0,1,6,1,0,1,1,0,0,0,0,2,0,8,0,1,SEND_MESSAGE
8584,play an eighties track,0,0,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,PlayMusic
8585,Please send out a message to Will and Corinna to let them know we can't make it to tonight's dinner,0,0,20,99,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,6,1,4,0,1,SEND_MESSAGE
8586,what type of fuel goes in a zippo,0,0,8,33,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,3,0,0,SEARCH
8587,Did I get any texts from Ron yet?,0,1,8,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,3,0,0,GET_MESSAGE
8588,Did I get any texts from Bokkos withal?,0,1,8,39,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,4,0,0,GET_MESSAGE
8589,where is my big fat gypsy wedding filmed,0,0,8,40,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,3,0,0,SEARCH
8590,what will the weather be at thirteen in nj,0,0,9,42,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,1,0,0,1,1,2,0,0,GetWeather
8591,who wrote the book my country my life,0,0,8,37,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,SEARCH
8592,"Text Kim and tell her there is a lot of ice on the roads, so I will be running 10 minutes late.",0,0,22,95,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,5,1,6,1,1,SEND_MESSAGE
8593,What are my new texts?,0,1,5,22,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,GET_MESSAGE
8594,What are my modern texts?,0,1,5,25,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,GET_MESSAGE
8595,play only hope by graham bonnet,0,0,6,31,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,3,0,0,PlayMusic
8596,is it going to be cold in readstown at 4 am,0,0,11,43,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,5,0,1,1,1,GetWeather
8597,"phone, read out mums last message.",0,0,6,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,3,0,1,GET_MESSAGE
8598,"earphone, take out ma last message.",0,0,6,35,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,3,0,1,GET_MESSAGE
8599,who did jose mourinho manage before manchester united,0,0,8,53,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,3,0,3,0,0,SEARCH
8600,can you use pandora to play a soundtrack from 1999 by david sitek,0,0,13,65,0,0,0,0,0,0,0,0,0,6,1,0,0,1,2,0,0,0,2,0,4,0,0,PlayMusic
8601,who won gold medal in asian games 2018 in boxing,0,0,10,48,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,2,1,3,0,0,SEARCH
8602,Show new texts in Swim Team group,0,0,7,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,5,0,0,GET_MESSAGE
8603,Show new textbook in Swimming Team radical,0,0,7,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,GET_MESSAGE
8604,Show my Skype chat with Liz from Monday,0,0,8,39,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,5,0,0,GET_MESSAGE
8605,Appearance my Skype chat with Liz from Monday,0,0,8,45,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,5,0,0,GET_MESSAGE
8606,Open new messages from astrology group.,0,0,6,39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,3,0,1,GET_MESSAGE
8607,Open novel substance from astrology group.,0,0,6,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,GET_MESSAGE
8608,play a top twenty symphony by bumble bee slim,0,0,9,45,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,2,4,0,0,PlayMusic
8609,who sings the song you'll never find another love like mine,0,0,11,59,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,2,1,3,0,0,SEARCH
8610,Ask Uncle for directions to pizzeria.,0,0,6,37,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,0,0,SEND_MESSAGE
8611,when does the nba season end this year,0,0,8,38,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,SEARCH
8612,what is the minimum old age pension in canada,0,0,9,45,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,2,3,0,0,SEARCH
8613,Tell me who sent me a text yesterday.,0,0,8,37,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0,2,0,2,1,1,GET_MESSAGE
8614,Tell pine tree state who direct pine tree state a text yesterday.,0,0,12,65,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,1,0,9,1,1,GET_MESSAGE
8615,when did sporting lisbon last win the league,0,0,8,44,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,2,0,0,SEARCH
8616,what s the weather forecast for baker city,0,0,8,42,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,2,0,0,1,0,4,0,0,GetWeather
8617,play slow rock music,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,PlayMusic
8618,when did seat belts become law in ontario,0,0,8,41,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,4,0,0,SEARCH
8619,message Samantha and let her know the class will start in one week,0,0,13,66,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,2,0,3,3,0,4,0,1,SEND_MESSAGE
8620,what did robyn say to me last week in her message,0,0,11,49,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,1,0,0,3,1,2,0,1,GET_MESSAGE
8621,what behave robyn say to pine tree state last week in her message,0,0,13,65,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,2,0,0,3,2,4,0,1,GET_MESSAGE
8622,Send a message to my dad saying “have a good day”,0,0,11,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,4,0,1,SEND_MESSAGE
8623,when is jack whitehall travels with my father season 2 on netflix,0,0,12,65,0,1,0,0,0,0,0,0,1,5,1,1,0,0,1,0,0,0,1,2,4,0,0,SEARCH
8624,how long is the bridge between new brunswick and prince edward island,0,0,12,69,1,0,0,0,0,0,0,0,1,5,0,0,2,0,0,1,1,0,1,2,5,0,0,SEARCH
8625,who's the original singer of help me make it through the night,0,0,12,62,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,1,3,0,0,SEARCH
8626,tell me the weather forecast for korona,0,0,7,39,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,0,3,1,1,GetWeather
8627,is there any predicted snowfall in 2 months in vandalia el salvador,0,0,12,67,0,0,0,0,0,0,0,0,1,5,0,0,2,1,0,0,0,0,2,1,4,0,0,GetWeather
8628,is the forecast chillier in 1 hour in mali,0,0,9,42,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,3,0,0,1,0,4,0,0,GetWeather
8629,I want to put a video message together to send to Becky.,0,0,12,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,1,3,0,1,SEND_MESSAGE
8630,law that restored trade with great britain and france,0,0,9,53,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1,4,0,0,SEARCH
8631,Find out from Peyton if the party at the museum this Thursday is a black tie event.,0,0,17,83,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,0,0,1,2,1,6,0,0,SEND_MESSAGE
8632,Send a video message to my wife.,0,0,7,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,1,SEND_MESSAGE
8633,Please read all my chat requests,0,0,6,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,GET_MESSAGE
8634,Delight record all my chat requests,0,0,6,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,GET_MESSAGE
8635,how many ceos of fortune 500 companies are female,0,0,9,49,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,2,2,0,0,SEARCH
8636,what date did marty go back to 1955,0,0,8,35,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,2,1,2,0,0,SEARCH
8637,Can you tell Samantha I will be at the park on 5th street in 30 minutes with the address,0,0,19,88,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,2,0,5,1,1,SEND_MESSAGE
8638,play the track siberian khatru on zvooq,0,0,7,39,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,1,3,0,0,PlayMusic
8639,who wrote if i were a boy reba or beyonce,0,0,10,41,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,2,1,3,0,0,SEARCH
8640,tell me the forecast for sweden,0,0,6,31,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,2,1,1,GetWeather
8641,how many valence electrons are in group 15,0,0,8,42,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,1,3,0,0,SEARCH
8642,play in your eyes by gareth gates on netflix,0,0,9,44,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,0,5,0,0,PlayMusic
8643,will it be warm in hematite,0,0,6,27,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,2,0,1,0,0,GetWeather
8644,please look up chats now,0,0,5,24,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,2,0,0,GET_MESSAGE
8645,please look upward chats instantly,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,GET_MESSAGE
8646,Are there any new texts from the cooking group?,0,1,9,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,3,0,0,GET_MESSAGE
8647,Ar thither any new texts from the cooking group?,0,1,9,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,3,0,0,GET_MESSAGE
8648,i need to hear the new kevin fowler album,0,0,9,41,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,2,1,4,0,0,PlayMusic
8649,who plays at the prudential center in newark,0,0,8,44,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,1,1,2,0,0,SEARCH
8650,"Send out a message to Katie, Meghan and Rocco to see if they will be able to attend the Baptism this Sunday.",0,0,22,108,0,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,5,1,6,0,2,SEND_MESSAGE
8651,will there be snowfall in pacific beach suriname,0,0,8,48,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,2,3,0,0,GetWeather
8652,play a chaos of desire from dan snaith,0,0,8,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,4,0,0,PlayMusic
8653,listen to ballad songs from 1999,0,0,6,32,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,2,0,0,PlayMusic
8654,bring up my chats now,0,0,5,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,GET_MESSAGE
8655,play upwards my chats now,0,0,5,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,3,0,0,GET_MESSAGE
8656,play kim wilde by mike scott on slacker,0,0,8,39,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,5,0,0,PlayMusic
8657,i wish to enjoy some fifties music by johnny paycheck,0,0,10,53,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,2,1,4,0,0,PlayMusic
8658,i wish to listen to some fifties music,0,0,8,38,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,2,1,2,0,0,PlayMusic
8659,Message Rebekah and ask her if she prefers Pinot Noir or Merlot.,0,0,12,64,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,2,0,5,0,1,SEND_MESSAGE
8660,i want to hear something from the top-fifty by jose pasillas,0,0,11,60,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,2,2,3,0,0,PlayMusic
8661,Tell Dad that the movie has changed from 5pm tonight to 7:30pm.,0,0,12,63,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,2,0,4,1,1,SEND_MESSAGE
8662,play funtime activity,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,PlayMusic
8663,play dj ozma top songs,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,0,0,PlayMusic
8664,where was the film manchester by the sea filmed,0,0,9,47,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,0,3,0,0,SEARCH
8665,who played harley in harley davidson and the marlboro man,0,0,10,57,0,0,0,0,0,0,0,1,0,4,1,2,0,0,0,0,0,0,1,0,5,0,0,SEARCH
8666,when does episode 5 of the flash come out,0,0,9,41,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1,0,0,SEARCH
8667,play a twenties tune by jodie aysha,0,0,7,35,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,2,0,3,0,0,PlayMusic
8668,tell Joy that i am sending a gift to his Birthday,0,0,11,49,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,3,0,4,1,1,SEND_MESSAGE
8669,Message mom to let her know I am at McDonalds right now.,0,0,12,56,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,3,3,2,3,0,1,SEND_MESSAGE
8670,who played taylor on the bold and beautiful,0,0,8,43,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,2,1,0,0,SEARCH
8671,who played the baby in the movie 3 godfathers,0,0,9,45,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,3,0,0,SEARCH
8672,what is the weather forecast in pinson south dakota,0,0,9,51,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,2,0,0,1,0,5,0,0,GetWeather
8673,"read me the message that Meredith sent me on August 17th, 2016",0,0,12,62,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,2,0,3,0,3,0,1,GET_MESSAGE
8674,"read pine tree state the message that Meredith send pine tree state on August 17th, 2016",0,0,16,88,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,2,1,1,2,1,9,0,1,GET_MESSAGE
8675,play the newest ep from the sixties,0,0,7,35,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,1,2,0,0,PlayMusic
8676,i want to hear some boris grebenchtchikov on zvooq,0,0,9,50,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,2,1,3,0,0,PlayMusic
8677,what name is given to the strands containing dna,0,0,9,48,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,3,0,0,SEARCH
8678,who is the secretary of state for northern ireland,0,0,9,50,0,0,0,0,0,0,0,1,1,5,0,1,1,0,0,1,0,0,1,1,3,0,0,SEARCH
8679,what is the second largest country in asia,0,0,8,42,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,2,2,0,0,SEARCH
8680,play the tyranny of distance by willy mason,0,0,8,43,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1,3,0,0,PlayMusic
8681,how temperate will it be here this week,0,0,8,39,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,1,1,2,0,0,GetWeather
8682,what american show was based on the british sitcom man about the house,0,0,13,70,1,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,1,1,2,2,4,0,0,SEARCH
8683,play a sixties song by classified,0,0,6,33,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,1,2,0,0,PlayMusic
8684,what type of car is a g wagon,0,0,8,29,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,4,0,0,SEARCH
8685,Message Robert and ask transportation options to his location.,0,0,9,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,5,0,1,SEND_MESSAGE
8686,Message Sophie and tell her that I love her,0,0,9,43,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,2,1,2,SEND_MESSAGE
8687,Message Forest and tell we are having a super bowl party.,0,0,11,57,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,1,5,1,2,SEND_MESSAGE
8688,play the song american patrol by lauryn hill,0,0,8,44,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,2,3,0,0,PlayMusic
8689,bring up chats,0,0,3,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,GET_MESSAGE
8690,bring upwards chats,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,GET_MESSAGE
8691,what is the term for the protocol(s) used to deliver broadband data over the home network,0,0,16,89,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,0,7,0,0,SEARCH
8692,Send kissing face emoji to my husband and say I miss you,0,0,12,56,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,4,0,0,SEND_MESSAGE
8693,My sister needs to know that he brother has passed away lastnight,0,0,12,65,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,5,2,1,0,0,SEND_MESSAGE
8694,what will the weather be in in,0,0,7,30,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,1,0,0,GetWeather
8695,what is the temperature in western sahara or within the same area three seconds from now,0,0,16,88,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,1,0,0,1,3,4,0,0,GetWeather
8696,Message Brody and find out if he has an address for Brock.,0,0,12,58,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,2,0,4,0,1,SEND_MESSAGE
8697,who played nathan scott on one tree hill,0,0,8,40,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,3,0,0,SEARCH
8698,who was the winner of the first indianapolis 500,0,0,9,48,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,1,2,0,0,SEARCH
8699,Did my Yoga group text this morning?,0,1,7,36,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,0,GET_MESSAGE
8700,Did my Yoga mathematical group text edition this forenoon?,0,1,9,58,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,5,0,0,GET_MESSAGE
8701,who sings the song i'll never forget you,0,0,8,40,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,2,1,2,0,0,SEARCH
8702,play the top-twenty tune by masaharu fukuyama on slacker,0,0,9,56,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,2,3,0,0,PlayMusic
8703,send a message to Apple Inc that the charity event is set for December 2,0,0,15,72,0,0,0,0,0,0,0,0,1,6,0,1,0,1,0,0,0,1,3,0,6,0,1,SEND_MESSAGE
8704,who may be affected by monetary penalties imposed by the irs,0,0,11,60,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3,1,2,0,0,SEARCH
8705,what s the weather in andorra,0,0,6,29,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,1,0,2,0,0,GetWeather
8706,what s the weather next week in somis,0,0,8,37,0,0,0,1,0,0,0,0,1,4,0,0,1,1,0,2,0,0,1,1,3,0,0,GetWeather
8707,will the weather be stormy in aurora,0,0,7,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,2,0,0,GetWeather
8708,play rhythmic,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,PlayMusic
8709,when was the taj mahal built and completed,0,0,8,42,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,2,0,0,SEARCH
8710,what is don quixote's horse's name,0,0,6,34,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,3,0,0,SEARCH
8711,is there a cloud in the sky in thornville on feb fifth,0,0,12,54,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,0,1,0,5,0,0,GetWeather
8712,weather for frankfort,0,0,3,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,GetWeather
8713,play got to be free by madeleine peyroux,0,0,8,40,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2,1,3,0,0,PlayMusic
8714,play eighties,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,PlayMusic
8715,Can you show me the new message in the Geneology group?,0,1,11,55,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,1,1,3,0,1,GET_MESSAGE
8716,Fanny you evidence me the raw message in the Geneology group?,0,1,11,61,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,5,0,1,GET_MESSAGE
8717,what is the weather of ludowici at 4 am,0,0,9,39,0,0,0,1,0,0,0,0,2,6,0,0,1,0,0,1,0,0,2,0,2,0,0,GetWeather
8718,play my sophisticated dinner playlist on slacker,0,0,7,48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,1,3,0,0,PlayMusic
8719,open last fm and play the top song from daniel lee chee hun,0,0,13,59,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,1,3,6,0,0,PlayMusic
8720,play a melody by avery storm,0,0,6,28,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,PlayMusic
