,Intent,Query,Param
6174,SEND_MESSAGE,Message Oded asking if he is willing to come for a DJ night today,[SL:RECIPIENT Oded ] asking if [SL:CONTENT_EXACT he is willing to come for a DJ night today ] 
6175,GetWeather,what is the forecast this month in kosovo,this month kosovo
6176,PlayMusic,play some music from 1985 by rolf harris,1985 rolf harris
6177,PlayMusic,play track her majesty,track her majesty
6178,SEND_MESSAGE,message kathy that my arrival time is 6 a.m. on the 22nd,[SL:RECIPIENT kathy ] that [SL:CONTENT_EXACT my arrival time is 6 a.m . on the 22nd ] 
6179,PlayMusic,play playlist chilled r&b,chilled r&b
6180,GetWeather,what is the forecast for 15:04 in georgia for overcast conditions in valley view,15:04 georgia overcast valley view
6181,GET_MESSAGE,view my chats,
6182,SEND_MESSAGE,Text Mikayla that the winds will be rough on the clear spot of the highway,[SL:RECIPIENT Mikayla ] that [SL:CONTENT_EXACT the winds will be rough on the clear spot of the highway ] 
6183,GET_MESSAGE,i want to see my chats,
6184,GetWeather,is it going to get chillier at 5 am in trussville bosnia and herzegovina,chillier 5 am trussville bosnia and herzegovina
6185,PlayMusic,i want to hear the newest music from the railway children,newest the railway children
6186,GetWeather,is there a chance of hail in holiday hills,hail holiday hills
6187,PlayMusic,play my springtime playlist,springtime
6188,GET_MESSAGE,What new messages do I have?,[SL:TAG_MESSAGE new ] messages do I have ? 
6189,GetWeather,find the weather prediction for camdeboo-nationalpark for jan eleventh 2037,camdeboo-nationalpark jan eleventh 2037
6190,PlayMusic,play chant from the nineties with last fm,chant nineties last fm
6191,SEND_MESSAGE,Text Alison and ask her what time the concert starts tomorrow,[SL:RECIPIENT Alison ] and ask her [SL:CONTENT_EXACT what time the concert starts tomorrow ] 
6192,GET_MESSAGE,Let me know what new messages are in the family chat,[SL:TAG_MESSAGE new ] messages are in the [SL:GROUP family ] chat 
6193,SEND_MESSAGE,Ask Jon if he will be on time for our show,[SL:RECIPIENT Jon ] if [SL:CONTENT_EXACT he will be on time for our show ] 
6194,GetWeather,what is the weather in taiwan,taiwan
6195,GetWeather,check the weather for kenedy vanuatu for around nine am,kenedy vanuatu nine am
6196,SEND_MESSAGE,MESSAGE DERRICK TO PELASE GIVE ME DIRECTIONS TO THE DANCE FROM CANDY'S HOUSE,[SL:RECIPIENT DERRICK ] TO [SL:CONTENT_EXACT PELASE GIVE ME DIRECTIONS TO THE DANCE FROM CANDY 'S HOUSE ] 
6197,PlayMusic,use vimeo to play de camino a clase playlist,vimeo de camino a clase
6198,PlayMusic,play a theme from walerij leontjew,theme walerij leontjew
6199,GetWeather,i want the weather for saint martin next year,saint martin next year
6200,SEND_MESSAGE,Will you send a message to Sean and ask him where the party is at tomorrow night?,[SL:RECIPIENT Sean ] and ask him [SL:CONTENT_EXACT where the party is at tomorrow night ] ? 
6201,GET_MESSAGE,Read Anthony's text to me this morning,[SL:SENDER Anthony ] 's text to [SL:RECIPIENT me ] [SL:DATE_TIME this morning ] 
6202,GET_MESSAGE,Read me the last message I sent.,[SL:ORDINAL last ] message [SL:SENDER I ] sent . 
6203,PlayMusic,play something off google music,google music
6204,PlayMusic,play some fourties music from erin harkes,fourties erin harkes
6205,GetWeather,what is the temperate in uintah right now,temperate uintah now
6206,PlayMusic,play newest robert palmer sound track,newest robert palmer sound track
6207,PlayMusic,play a new song form the eighties,new song eighties
6208,GET_MESSAGE,Let's see new messages from grad school chat,[SL:TAG_MESSAGE new ] messages from [SL:GROUP grad school ] chat 
6209,PlayMusic,play someday soon by fiona,someday soon fiona
6210,GetWeather,what s the weather forecast for arizona city,arizona city
6211,SEND_MESSAGE,ask terry if she found my phone,[SL:RECIPIENT terry ] if [SL:CONTENT_EXACT she found my phone ] 
6212,GET_MESSAGE,pull up my chat requests,
6213,PlayMusic,can you play some eighties music,eighties
6214,SEND_MESSAGE,Tell LC I went to Lo's,[SL:RECIPIENT LC ] [SL:CONTENT_EXACT I went to Lo 's ] 
6215,GetWeather,what is the weather like in cameroon,cameroon
6216,GetWeather,give me the weather forecast for here,here
6217,PlayMusic,play the album making evening and night by cevin key,album making evening and night cevin key
6218,GET_MESSAGE,Read my WhatsApp messages.,[SL:RESOURCE WhatsApp ] messages . 
6219,GetWeather,i want to book a restaurant in neshanic station nigeria for 06:18:13 pm,neshanic station nigeria 06:18:13 pm
6220,GetWeather,what s the weather next week in somis,next week somis
6221,PlayMusic,play miyavi s music from seventies on google music,miyavi seventies google music
6222,GetWeather,tell me when it ll be hotter here,hotter here
6223,SEND_MESSAGE,Ask Wallace if he and Shelly are going to the Phillies game against the Yankees next month.,[SL:RECIPIENT Wallace ] if [SL:CONTENT_EXACT he and Shelly are going to the Phillies game against the Yankees next month ] . 
6224,PlayMusic,play an album from the fourties new first,album fourties new
6225,GET_MESSAGE,Who sent these videos from yesterday?,[SL:TYPE_CONTENT videos ] [SL:DATE_TIME from yesterday ] ? 
6226,PlayMusic,play while the gate is open,while the gate is open
6227,SEND_MESSAGE,Message Jeffrey with what's for dinner,[SL:RECIPIENT Jeffrey ] with [SL:CONTENT_EXACT what 's for dinner ] 
6228,SEND_MESSAGE,send message to Marty that I've booked a trip to visit the sand dunes in Colorado for the whole family in September,[SL:RECIPIENT Marty ] that [SL:CONTENT_EXACT I've booked a trip to visit the sand dunes in Colorado for the whole family in September ] 
6229,PlayMusic,play me a xuefei yang symphony on groove shark,xuefei yang symphony groove shark
6230,SEND_MESSAGE,text the school director and ask if there are any updates on the waiting list,[SL:RECIPIENT the school director ] and ask if [SL:CONTENT_EXACT there are any updates on the waiting list ] 
6231,PlayMusic,can you play the greatest songs by mauro picotto,greatest mauro picotto
6232,GetWeather,will there be a depression at three am in topinabee idaho,depression three am topinabee idaho
6233,PlayMusic,i want to hear a top-50 track from takahito eguchi on google music,top-50 track takahito eguchi google music
6234,PlayMusic,play ep from quasimoto from the nineties,ep quasimoto nineties
6235,SEND_MESSAGE,Ask Jordan to come over on my birthday,[SL:RECIPIENT Jordan ] to [SL:CONTENT_EXACT come over on my birthday ] 
6236,PlayMusic,open groove shark and play native us,groove shark native us
6237,PlayMusic,play something by louis nelson delisle,louis nelson delisle
6238,SEND_MESSAGE,message colin and ask if he has the assignment with him,[SL:RECIPIENT colin ] and ask if [SL:CONTENT_EXACT he has the assignment with him ] 
6239,PlayMusic,play hardcore music,hardcore
6240,GetWeather,what s the weather forecast in melcher-dallas,melcher-dallas
6241,SEND_MESSAGE,message george to see if he can meet tonight at 5 at texas roadhouse for the office party,[SL:RECIPIENT george ] to see if [SL:CONTENT_EXACT he can meet tonight at 5 at texas roadhouse for the office party ] 
6242,GetWeather,what will the weather be in fl on 1/11/2030,fl 1/11/2030
6243,PlayMusic,play a popular chant by brian epstein,popular chant brian epstein
6244,GetWeather,will it be foggy in the same area of parc provincial kettle lakes on february the thirteenth 2018,foggy in the same area parc provincial kettle lakes february the thirteenth 2018
6245,PlayMusic,play me something from the thirties by candi staton on vimeo,thirties candi staton vimeo
6246,GetWeather,is it going to be warmer in town kelloe bank,warmer town kelloe bank
6247,GetWeather,is it going to be chillier in new mexico this spring,chillier new mexico this spring
6248,SEND_MESSAGE,tell mom that I am stuck in traffic,[SL:RECIPIENT 
6249,GET_MESSAGE,Has the daycare messaged this week?,[SL:SENDER daycare ] messaged [SL:DATE_TIME this week ] ? 
6250,SEND_MESSAGE,Message my son that my car broke down,[SL:RECIPIENT 
6251,GET_MESSAGE,did i get a text message from husband yet today,[SL:SENDER 
6252,GetWeather,how will the weather be in bettles aruba on may the tenth 2026,bettles aruba may the tenth 2026
6253,PlayMusic,play kisaki on pandora,kisaki pandora
6254,SEND_MESSAGE,Ask Lyndsie why she's running so late in a message.,[SL:RECIPIENT Lyndsie ] [SL:CONTENT_EXACT why she 's running so late ] in a message . 
6255,SEND_MESSAGE,message my dad and wish him a happy birthday!,[SL:RECIPIENT 
6256,SEND_MESSAGE,Message Dad and tell him I will be home soon with the pizza.,[SL:RECIPIENT 
6257,SEND_MESSAGE,Tell Richie to meet me in the lobby.,[SL:RECIPIENT Richie ] to [SL:CONTENT_EXACT meet me in the lobby ] . 
6258,SEND_MESSAGE,Hurry and message my girlfriend so she knows that the book club meeting is at our house tommorow night at 11.,[SL:RECIPIENT 
6259,GetWeather,what is the forecast in wild river state park,wild river state park
6260,GetWeather,what is the current weather forecast for diamondville,current diamondville
6261,PlayMusic,play within you without you by distance on zvooq,within you without you distance zvooq
6262,GetWeather,what is the weather forecast for midnight in dc,midnight dc
6263,SEND_MESSAGE,Ask Azure if the STEM group is still going to Rochester,[SL:RECIPIENT Azure ] [SL:CONTENT_EXACT if the STEM group is still going to Rochester ] 
6264,PlayMusic,play the greatest nicholaus arson concerto from around 2000,greatest nicholaus arson concerto 2000
6265,PlayMusic,play addicted to you by hank ballard,addicted to you hank ballard
6266,GetWeather,will it be foggy here,foggy here
6267,PlayMusic,open iheart and play té para tres,iheart té para tres
6268,GetWeather,will it hail in rush valley denmark on 6/21/2035,hail rush valley denmark 6/21/2035
6269,SEND_MESSAGE,My sister needs to know that he brother has passed away lastnight,[SL:RECIPIENT 
6270,PlayMusic,play some drum & bass,drum & bass
6271,GetWeather,is it going to be foggy at two am in barberville,foggy two am barberville
6272,GetWeather,book a restaurant on june the fifth in cavour,june the fifth cavour
6273,PlayMusic,play hughie graham by vidyadhar vyas,hughie graham vidyadhar vyas
6274,GET_MESSAGE,Did the Unicorns Group send any texts today?,[SL:GROUP Unicorns ] Group send any texts [SL:DATE_TIME today ] ? 
6275,PlayMusic,play some dance music,dance
6276,GetWeather,what s the weather forecast for north wolcott alabama on october 12 2032,north wolcott alabama october 12 2032
6277,PlayMusic,play symphony music from 1991 by irvin mayfield,symphony 1991 irvin mayfield
6278,PlayMusic,play oliver cheatham s symphony from the thirties,oliver cheatham symphony thirties
6279,SEND_MESSAGE,Text the babysitter and tell her I will need her tomorrow night from 7-10,[SL:RECIPIENT the babysitter ] and tell her [SL:CONTENT_EXACT I will need her tomorrow night from 7 - 10 ] 
6280,GET_MESSAGE,Read the new messages,[SL:TAG_MESSAGE new ] messages 
6281,PlayMusic,play some chant music from 2008,chant 2008
6282,SEND_MESSAGE,Message my mom to say that I'm home.,[SL:RECIPIENT 
6283,SEND_MESSAGE,Send a message to Chris and tell him to make sure to bring a costume to the Halloween Party.,[SL:RECIPIENT Chris ] and tell him to [SL:CONTENT_EXACT make sure to bring a costume to the Halloween Party ] . 
6284,GET_MESSAGE,view chats,
6285,SEND_MESSAGE,Ask Edith what time she plans to leave for the Rock Concert at Crotona Park next Friday.,[SL:RECIPIENT Edith ] [SL:CONTENT_EXACT what time she plans to leave for the Rock Concert at Crotona Park next Friday ] . 
6286,PlayMusic,play slow rock on lastfm,slow rock lastfm
6287,PlayMusic,turn on last fm to listen to chara ballad from 1988,last fm chara ballad 1988
6288,GetWeather,will it be chillier in portugal in one hour,chillier portugal in one hour
6289,PlayMusic,play post garage wave revival playlist,post garage wave revival
6290,GET_MESSAGE,what was my last message? To whom? And what was text?,[SL:ORDINAL last ] message ? To [SL:RECIPIENT whom ] ? And what was text ? 
6291,SEND_MESSAGE,Message Ted and tell him Riley got all A's on his report card.,[SL:RECIPIENT Ted ] and tell him [SL:CONTENT_EXACT Riley got all A 's on his report card ] . 
6292,SEND_MESSAGE,Could you send a video message to my Dad?,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT 
6293,GetWeather,tell me when it will be hotter in china,hotter china
6294,GetWeather,will there be rainfall four weeks from now in tehama bahamas,rainfall four weeks from now tehama bahamas
6295,SEND_MESSAGE,message kathy that my arrival time is 6 a.m. on the 22nd,[SL:RECIPIENT kathy ] that [SL:CONTENT_EXACT my arrival time is 6 a.m . on the 22nd ] 
6296,GetWeather,what s the forecase for inverness on february 5th 2031,inverness february 5th 2031
6297,GetWeather,what will the weather be like in new glarus,new glarus
6298,GetWeather,tell me the weather forecast faraway from tx,faraway tx
6299,SEND_MESSAGE,Message Kelly wishing her a Happy Birthday,[SL:RECIPIENT Kelly ] wishing her a [SL:CONTENT_EXACT Happy Birthday ] 
6300,GET_MESSAGE,I wanna see what sis texted me,[SL:SENDER 
6301,SEND_MESSAGE,message Will and tell him that I call when I get there,[SL:RECIPIENT Will ] and tell him that [SL:CONTENT_EXACT I call when I get there ] 
6302,GET_MESSAGE,Please find my latest messages.,[SL:ORDINAL latest ] messages . 
6303,GetWeather,give me a forecast for carol city,carol city
6304,SEND_MESSAGE,Contact my uncle and inform him that I'm broken down two miles north of home.,[SL:RECIPIENT 
6305,GetWeather,tell me the weather forecast for june seventeenth 2034 in fl,june seventeenth 2034 fl
6306,GetWeather,will it be chillier in suwannee,chillier suwannee
6307,GET_MESSAGE,I want to hear this message,
6308,GET_MESSAGE,view my chats,
6309,PlayMusic,i want to hear a good song from 2016,good song 2016
6310,SEND_MESSAGE,Message Frank asking if he has my wallet,[SL:RECIPIENT Frank ] asking if [SL:CONTENT_EXACT he has my wallet ] 
6311,GetWeather,tell me the weather for next week at cathedral state park,next week cathedral state park
6312,PlayMusic,list to the most popular muireann nic amhlaoibh song,most popular muireann nic amhlaoibh song
6313,GetWeather,is it sunny in qatar,sunny qatar
6314,GetWeather,will there be a blizzard in north carolina,blizzard north carolina
6315,GetWeather,will the sun come out today in houston,sun today houston
6316,PlayMusic,play bra vibrationer by dean,bra vibrationer dean
6317,PlayMusic,play a song by fats waller,song fats waller
6318,PlayMusic,use deezer to play the last song from lee dorrian,deezer last song lee dorrian
6319,GetWeather,what will the weather be like at noon in brunei,noon brunei
6320,PlayMusic,play the best vanessa peters songs,best vanessa peters
6321,GET_MESSAGE,Can you read all my new messages?,[SL:AMOUNT all ] my [SL:TAG_MESSAGE new ] messages ? 
6322,SEND_MESSAGE,Send a message to Michelle to remind her to bring her face paints for Nichole's baby shower on Sunday.,[SL:RECIPIENT Michelle ] to remind her to [SL:CONTENT_EXACT bring her face paints for Nichole 's baby shower on Sunday ] . 
6323,GetWeather,what will the weather be like here on september 17 2040,here september 17 2040
6324,GetWeather,what s the forecast for francisco netherlands antilles around eleven pm,francisco netherlands antilles eleven pm
